a	b	DFreq
0.010000	0.920000	0.000341
0.010000	0.930000	0.000425
0.010000	0.940000	0.000490
0.010000	0.950000	0.000539
0.010000	0.960000	0.000575
0.010000	0.970000	0.000600
0.010000	0.980000	0.000616
0.010000	0.990000	0.000625
0.010000	1.000000	0.000629
0.020000	0.000000	0.000000
0.020000	0.010000	0.000000
0.020000	0.020000	0.000000
0.020000	0.030000	0.000000
0.020000	0.040000	0.000000
0.020000	0.050000	0.000000
0.020000	0.060000	0.000000
0.020000	0.070000	0.000000
0.020000	0.080000	0.000000
0.020000	0.090000	0.000000
0.020000	0.100000	0.000000
0.020000	0.110000	0.000000
0.020000	0.120000	0.000000
0.020000	0.130000	0.000000
0.020000	0.140000	0.000000
0.020000	0.150000	0.000000
0.020000	0.160000	0.000000
0.020000	0.170000	0.000000
0.020000	0.180000	0.000000
0.020000	0.190000	0.000000
0.020000	0.200000	0.000000
0.020000	0.210000	0.000000
0.020000	0.220000	0.000000
0.020000	0.230000	0.000000
0.020000	0.240000	0.000000
0.020000	0.250000	0.000000
0.020000	0.260000	0.000000
0.020000	0.270000	0.000000
0.020000	0.280000	0.000000
0.020000	0.290000	0.000000
0.020000	0.300000	0.000000
0.020000	0.310000	0.000000
0.020000	0.320000	0.000000
0.020000	0.330000	0.000000
0.020000	0.340000	0.000000
0.020000	0.350000	0.000000
0.020000	0.360000	0.000000
0.020000	0.370000	0.000000
0.020000	0.380000	0.000000
0.020000	0.390000	0.000000
0.020000	0.400000	0.000000
0.020000	0.410000	0.000000
0.020000	0.420000	0.000000
0.020000	0.430000	0.000000
0.020000	0.440000	0.000000
0.020000	0.450000	0.000000
0.020000	0.460000	0.000000
0.020000	0.470000	0.000000
0.020000	0.480000	0.000000
0.020000	0.490000	0.000000
0.020000	0.500000	0.000000
0.020000	0.510000	0.000000
0.020000	0.520000	0.000000
0.020000	0.530000	0.000000
0.020000	0.540000	0.000000
0.020000	0.550000	0.000000
0.020000	0.560000	0.000000
0.020000	0.570000	0.000000
0.020000	0.580000	0.000000
0.020000	0.590000	0.000000
0.020000	0.600000	0.000000
0.020000	0.610000	0.000000
0.020000	0.620000	0.000000
0.020000	0.630000	0.000000
0.020000	0.640000	0.000000
0.020000	0.650000	0.000000
0.020000	0.660000	0.000000
0.020000	0.670000	0.000000
0.020000	0.680000	0.000000
0.020000	0.690000	0.000000
0.020000	0.700000	0.000000
0.020000	0.710000	0.000000
0.020000	0.720000	0.000000
0.020000	0.730000	0.000000
0.020000	0.740000	0.000000
0.020000	0.750000	0.000000
0.020000	0.760000	0.000000
0.020000	0.770000	0.000000
0.020000	0.780000	0.000000
0.020000	0.790000	0.000000
0.020000	0.800000	0.000000
0.020000	0.810000	0.000000
0.020000	0.820000	0.000000
0.020000	0.830000	0.000000
0.020000	0.840000	0.000000
0.020000	0.850000	0.000000
0.020000	0.860000	0.000000
0.020000	0.870000	0.000012
0.020000	0.880000	0.000178
0.020000	0.890000	0.000083
0.020000	0.900000	0.000277
0.020000	0.910000	0.000503
0.020000	0.920000	0.000705
0.020000	0.930000	0.000870
0.020000	0.940000	0.000997
0.020000	0.950000	0.001093
0.020000	0.960000	0.001162
0.020000	0.970000	0.001211
0.020000	0.980000	0.001243
0.020000	0.990000	0.001260
0.020000	1.000000	0.001268
0.030000	0.000000	0.000000
0.030000	0.010000	0.000000
0.030000	0.020000	0.000000
0.030000	0.030000	0.000000
0.030000	0.040000	0.000000
0.030000	0.050000	0.000000
0.030000	0.060000	0.000000
0.030000	0.070000	0.000000
0.030000	0.080000	0.000000
0.030000	0.090000	0.000000
0.030000	0.100000	0.000000
0.030000	0.110000	0.000000
0.030000	0.120000	0.000000
0.030000	0.130000	0.000000
0.030000	0.140000	0.000000
0.030000	0.150000	0.000000
0.030000	0.160000	0.000000
0.030000	0.170000	0.000000
0.030000	0.180000	0.000000
0.030000	0.190000	0.000000
0.030000	0.200000	0.000000
0.030000	0.210000	0.000000
0.030000	0.220000	0.000000
0.030000	0.230000	0.000000
0.030000	0.240000	0.000000
0.030000	0.250000	0.000000
0.030000	0.260000	0.000000
0.030000	0.270000	0.000000
0.030000	0.280000	0.000000
0.030000	0.290000	0.000000
0.030000	0.300000	0.000000
0.030000	0.310000	0.000000
0.030000	0.320000	0.000000
0.030000	0.330000	0.000000
0.030000	0.340000	0.000000
0.030000	0.350000	0.000000
0.030000	0.360000	0.000000
0.030000	0.370000	0.000000
0.030000	0.380000	0.000000
0.030000	0.390000	0.000000
0.030000	0.400000	0.000000
0.030000	0.410000	0.000000
0.030000	0.420000	0.000000
0.030000	0.430000	0.000000
0.030000	0.440000	0.000000
0.030000	0.450000	0.000000
0.030000	0.460000	0.000000
0.030000	0.470000	0.000000
0.030000	0.480000	0.000000
0.030000	0.490000	0.000000
0.030000	0.500000	0.000000
0.030000	0.510000	0.000000
0.030000	0.520000	0.000000
0.030000	0.530000	0.000000
0.030000	0.540000	0.000000
0.030000	0.550000	0.000000
0.030000	0.560000	0.000000
0.030000	0.570000	0.000000
0.030000	0.580000	0.000000
0.030000	0.590000	0.000000
0.030000	0.600000	0.000000
0.030000	0.610000	0.000000
0.030000	0.620000	0.000000
0.030000	0.630000	0.000000
0.030000	0.640000	0.000000
0.030000	0.650000	0.000000
0.030000	0.660000	0.000000
0.030000	0.670000	0.000000
0.030000	0.680000	0.000000
0.030000	0.690000	0.000000
0.030000	0.700000	0.000000
0.030000	0.710000	0.000000
0.030000	0.720000	0.000000
0.030000	0.730000	0.000000
0.030000	0.740000	0.000000
0.030000	0.750000	0.000000
0.030000	0.760000	0.000000
0.030000	0.770000	0.000000
0.030000	0.780000	0.000000
0.030000	0.790000	0.000000
0.030000	0.800000	0.000000
0.030000	0.810000	0.000000
0.030000	0.820000	0.000000
0.030000	0.830000	0.000000
0.030000	0.840000	0.000000
0.030000	0.850000	0.000000
0.030000	0.860000	0.000000
0.030000	0.870000	0.000026
0.030000	0.880000	0.000090
0.030000	0.890000	0.000155
0.030000	0.900000	0.000460
0.030000	0.910000	0.000797
0.030000	0.920000	0.001095
0.030000	0.930000	0.001335
0.030000	0.940000	0.001522
0.030000	0.950000	0.001662
0.030000	0.960000	0.001763
0.030000	0.970000	0.001834
0.030000	0.980000	0.001880
0.030000	0.990000	0.001905
0.030000	1.000000	0.001917
0.040000	0.000000	0.000000
0.040000	0.010000	0.000000
0.040000	0.020000	0.000000
0.040000	0.030000	0.000000
0.040000	0.040000	0.000000
0.040000	0.050000	0.000000
0.040000	0.060000	0.000000
0.040000	0.070000	0.000000
0.040000	0.080000	0.000000
0.040000	0.090000	0.000000
0.040000	0.100000	0.000000
0.040000	0.110000	0.000000
0.040000	0.120000	0.000000
0.040000	0.130000	0.000000
0.040000	0.140000	0.000000
0.040000	0.150000	0.000000
0.040000	0.160000	0.000000
0.040000	0.170000	0.000000
0.040000	0.180000	0.000000
0.040000	0.190000	0.000000
0.040000	0.200000	0.000000
0.040000	0.210000	0.000000
0.040000	0.220000	0.000000
0.040000	0.230000	0.000000
0.040000	0.240000	0.000000
0.040000	0.250000	0.000000
0.040000	0.260000	0.000000
0.040000	0.270000	0.000000
0.040000	0.280000	0.000000
0.040000	0.290000	0.000000
0.040000	0.300000	0.000000
0.040000	0.310000	0.000000
0.040000	0.320000	0.000000
0.040000	0.330000	0.000000
0.040000	0.340000	0.000000
0.040000	0.350000	0.000000
0.040000	0.360000	0.000000
0.040000	0.370000	0.000000
0.040000	0.380000	0.000000
0.040000	0.390000	0.000000
0.040000	0.400000	0.000000
0.040000	0.410000	0.000000
0.040000	0.420000	0.000000
0.040000	0.430000	0.000000
0.040000	0.440000	0.000000
0.040000	0.450000	0.000000
0.040000	0.460000	0.000000
0.040000	0.470000	0.000000
0.040000	0.480000	0.000000
0.040000	0.490000	0.000000
0.040000	0.500000	0.000000
0.040000	0.510000	0.000000
0.040000	0.520000	0.000000
0.040000	0.530000	0.000000
0.040000	0.540000	0.000000
0.040000	0.550000	0.000000
0.040000	0.560000	0.000000
0.040000	0.570000	0.000000
0.040000	0.580000	0.000000
0.040000	0.590000	0.000000
0.040000	0.600000	0.000000
0.040000	0.610000	0.000000
0.040000	0.620000	0.000000
0.040000	0.630000	0.000000
0.040000	0.640000	0.000000
0.040000	0.650000	0.000000
0.040000	0.660000	0.000000
0.040000	0.670000	0.000000
0.040000	0.680000	0.000000
0.040000	0.690000	0.000000
0.040000	0.700000	0.000000
0.040000	0.710000	0.000000
0.040000	0.720000	0.000000
0.040000	0.730000	0.000000
0.040000	0.740000	0.000000
0.040000	0.750000	0.000000
0.040000	0.760000	0.000000
0.040000	0.770000	0.000000
0.040000	0.780000	0.000000
0.040000	0.790000	0.000000
0.040000	0.800000	0.000000
0.040000	0.810000	0.000000
0.040000	0.820000	0.000000
0.040000	0.830000	0.000000
0.040000	0.840000	0.000000
0.040000	0.850000	0.000000
0.040000	0.860000	0.000000
0.040000	0.870000	0.000054
0.040000	0.880000	0.000036
0.040000	0.890000	0.000252
0.040000	0.900000	0.000674
0.040000	0.910000	0.001120
0.040000	0.920000	0.001508
0.040000	0.930000	0.001821
0.040000	0.940000	0.002063
0.040000	0.950000	0.002246
0.040000	0.960000	0.002377
0.040000	0.970000	0.002469
0.040000	0.980000	0.002529
0.040000	0.990000	0.002560
0.040000	1.000000	0.002575
0.050000	0.000000	0.000000
0.050000	0.010000	0.000000
0.050000	0.020000	0.000000
0.050000	0.030000	0.000000
0.050000	0.040000	0.000000
0.050000	0.050000	0.000000
0.050000	0.060000	0.000000
0.050000	0.070000	0.000000
0.050000	0.080000	0.000000
0.050000	0.090000	0.000000
0.050000	0.100000	0.000000
0.050000	0.110000	0.000000
0.050000	0.120000	0.000000
0.050000	0.130000	0.000000
0.050000	0.140000	0.000000
0.050000	0.150000	0.000000
0.050000	0.160000	0.000000
0.050000	0.170000	0.000000
0.050000	0.180000	0.000000
0.050000	0.190000	0.000000
0.050000	0.200000	0.000000
0.050000	0.210000	0.000000
0.050000	0.220000	0.000000
0.050000	0.230000	0.000000
0.050000	0.240000	0.000000
0.050000	0.250000	0.000000
0.050000	0.260000	0.000000
0.050000	0.270000	0.000000
0.050000	0.280000	0.000000
0.050000	0.290000	0.000000
0.050000	0.300000	0.000000
0.050000	0.310000	0.000000
0.050000	0.320000	0.000000
0.050000	0.330000	0.000000
0.050000	0.340000	0.000000
0.050000	0.350000	0.000000
0.050000	0.360000	0.000000
0.050000	0.370000	0.000000
0.050000	0.380000	0.000000
0.050000	0.390000	0.000000
0.050000	0.400000	0.000000
0.050000	0.410000	0.000000
0.050000	0.420000	0.000000
0.050000	0.430000	0.000000
0.050000	0.440000	0.000000
0.050000	0.450000	0.000000
0.050000	0.460000	0.000000
0.050000	0.470000	0.000000
0.050000	0.480000	0.000000
0.050000	0.490000	0.000000
0.050000	0.500000	0.000000
0.050000	0.510000	0.000000
0.050000	0.520000	0.000000
0.050000	0.530000	0.000000
0.050000	0.540000	0.000000
0.050000	0.550000	0.000000
0.050000	0.560000	0.000000
0.050000	0.570000	0.000000
0.050000	0.580000	0.000000
0.050000	0.590000	0.000000
0.050000	0.600000	0.000000
0.050000	0.610000	0.000000
0.050000	0.620000	0.000000
0.050000	0.630000	0.000000
0.050000	0.640000	0.000000
0.050000	0.650000	0.000000
0.050000	0.660000	0.000000
0.050000	0.670000	0.000000
0.050000	0.680000	0.000000
0.050000	0.690000	0.000000
0.050000	0.700000	0.000000
0.050000	0.710000	0.000000
0.050000	0.720000	0.000000
0.050000	0.730000	0.000000
0.050000	0.740000	0.000000
0.050000	0.750000	0.000000
0.050000	0.760000	0.000000
0.050000	0.770000	0.000000
0.050000	0.780000	0.000000
0.050000	0.790000	0.000000
0.050000	0.800000	0.000000
0.050000	0.810000	0.000000
0.050000	0.820000	0.000000
0.050000	0.830000	0.000000
0.050000	0.840000	0.000000
0.050000	0.850000	0.000000
0.050000	0.860000	0.000000
0.050000	0.870000	0.000105
0.050000	0.880000	0.000048
0.050000	0.890000	0.000378
0.050000	0.900000	0.000919
0.050000	0.910000	0.001471
0.050000	0.920000	0.001946
0.050000	0.930000	0.002327
0.050000	0.940000	0.002622
0.050000	0.950000	0.002845
0.050000	0.960000	0.003005
0.050000	0.970000	0.003116
0.050000	0.980000	0.003189
0.050000	0.990000	0.003226
0.050000	1.000000	0.003243
0.060000	0.000000	0.000000
0.060000	0.010000	0.000000
0.060000	0.020000	0.000000
0.060000	0.030000	0.000000
0.060000	0.040000	0.000000
0.060000	0.050000	0.000000
0.060000	0.060000	0.000000
0.060000	0.070000	0.000000
0.060000	0.080000	0.000000
0.060000	0.090000	0.000000
0.060000	0.100000	0.000000
0.060000	0.110000	0.000000
0.060000	0.120000	0.000000
0.060000	0.130000	0.000000
0.060000	0.140000	0.000000
0.060000	0.150000	0.000000
0.060000	0.160000	0.000000
0.060000	0.170000	0.000000
0.060000	0.180000	0.000000
0.060000	0.190000	0.000000
0.060000	0.200000	0.000000
0.060000	0.210000	0.000000
0.060000	0.220000	0.000000
0.060000	0.230000	0.000000
0.060000	0.240000	0.000000
0.060000	0.250000	0.000000
0.060000	0.260000	0.000000
0.060000	0.270000	0.000000
0.060000	0.280000	0.000000
0.060000	0.290000	0.000000
0.060000	0.300000	0.000000
0.060000	0.310000	0.000000
0.060000	0.320000	0.000000
0.060000	0.330000	0.000000
0.060000	0.340000	0.000000
0.060000	0.350000	0.000000
0.060000	0.360000	0.000000
0.060000	0.370000	0.000000
0.060000	0.380000	0.000000
0.060000	0.390000	0.000000
0.060000	0.400000	0.000000
0.060000	0.410000	0.000000
0.060000	0.420000	0.000000
0.060000	0.430000	0.000000
0.060000	0.440000	0.000000
0.060000	0.450000	0.000000
0.060000	0.460000	0.000000
0.060000	0.470000	0.000000
0.060000	0.480000	0.000000
0.060000	0.490000	0.000000
0.060000	0.500000	0.000000
0.060000	0.510000	0.000000
0.060000	0.520000	0.000000
0.060000	0.530000	0.000000
0.060000	0.540000	0.000000
0.060000	0.550000	0.000000
0.060000	0.560000	0.000000
0.060000	0.570000	0.000000
0.060000	0.580000	0.000000
0.060000	0.590000	0.000000
0.060000	0.600000	0.000000
0.060000	0.610000	0.000000
0.060000	0.620000	0.000000
0.060000	0.630000	0.000000
0.060000	0.640000	0.000000
0.060000	0.650000	0.000000
0.060000	0.660000	0.000000
0.060000	0.670000	0.000000
0.060000	0.680000	0.000000
0.060000	0.690000	0.000000
0.060000	0.700000	0.000000
0.060000	0.710000	0.000000
0.060000	0.720000	0.000000
0.060000	0.730000	0.000000
0.060000	0.740000	0.000000
0.060000	0.750000	0.000000
0.060000	0.760000	0.000000
0.060000	0.770000	0.000000
0.060000	0.780000	0.000000
0.060000	0.790000	0.000000
0.060000	0.800000	0.000000
0.060000	0.810000	0.000000
0.060000	0.820000	0.000000
0.060000	0.830000	0.000000
0.060000	0.840000	0.000000
0.060000	0.850000	0.000000
0.060000	0.860000	0.000001
0.060000	0.870000	0.000182
0.060000	0.880000	0.000087
0.060000	0.890000	0.000535
0.060000	0.900000	0.001197
0.060000	0.910000	0.001852
0.060000	0.920000	0.002408
0.060000	0.930000	0.002853
0.060000	0.940000	0.003199
0.060000	0.950000	0.003459
0.060000	0.960000	0.003646
0.060000	0.970000	0.003775
0.060000	0.980000	0.003860
0.060000	0.990000	0.003902
0.060000	1.000000	0.003921
0.070000	0.000000	0.000000
0.070000	0.010000	0.000000
0.070000	0.020000	0.000000
0.070000	0.030000	0.000000
0.070000	0.040000	0.000000
0.070000	0.050000	0.000000
0.070000	0.060000	0.000000
0.070000	0.070000	0.000000
0.070000	0.080000	0.000000
0.070000	0.090000	0.000000
0.070000	0.100000	0.000000
0.070000	0.110000	0.000000
0.070000	0.120000	0.000000
0.070000	0.130000	0.000000
0.070000	0.140000	0.000000
0.070000	0.150000	0.000000
0.070000	0.160000	0.000000
0.070000	0.170000	0.000000
0.070000	0.180000	0.000000
0.070000	0.190000	0.000000
0.070000	0.200000	0.000000
0.070000	0.210000	0.000000
0.070000	0.220000	0.000000
0.070000	0.230000	0.000000
0.070000	0.240000	0.000000
0.070000	0.250000	0.000000
0.070000	0.260000	0.000000
0.070000	0.270000	0.000000
0.070000	0.280000	0.000000
0.070000	0.290000	0.000000
0.070000	0.300000	0.000000
0.070000	0.310000	0.000000
0.070000	0.320000	0.000000
0.070000	0.330000	0.000000
0.070000	0.340000	0.000000
0.070000	0.350000	0.000000
0.070000	0.360000	0.000000
0.070000	0.370000	0.000000
0.070000	0.380000	0.000000
0.070000	0.390000	0.000000
0.070000	0.400000	0.000000
0.070000	0.410000	0.000000
0.070000	0.420000	0.000000
0.070000	0.430000	0.000000
0.070000	0.440000	0.000000
0.070000	0.450000	0.000000
0.070000	0.460000	0.000000
0.070000	0.470000	0.000000
0.070000	0.480000	0.000000
0.070000	0.490000	0.000000
0.070000	0.500000	0.000000
0.070000	0.510000	0.000000
0.070000	0.520000	0.000000
0.070000	0.530000	0.000000
0.070000	0.540000	0.000000
0.070000	0.550000	0.000000
0.070000	0.560000	0.000000
0.070000	0.570000	0.000000
0.070000	0.580000	0.000000
0.070000	0.590000	0.000000
0.070000	0.600000	0.000000
0.070000	0.610000	0.000000
0.070000	0.620000	0.000000
0.070000	0.630000	0.000000
0.070000	0.640000	0.000000
0.070000	0.650000	0.000000
0.070000	0.660000	0.000000
0.070000	0.670000	0.000000
0.070000	0.680000	0.000000
0.070000	0.690000	0.000000
0.070000	0.700000	0.000000
0.070000	0.710000	0.000000
0.070000	0.720000	0.000000
0.070000	0.730000	0.000000
0.070000	0.740000	0.000000
0.070000	0.750000	0.000000
0.070000	0.760000	0.000000
0.070000	0.770000	0.000000
0.070000	0.780000	0.000000
0.070000	0.790000	0.000000
0.070000	0.800000	0.000000
0.070000	0.810000	0.000000
0.070000	0.820000	0.000000
0.070000	0.830000	0.000000
0.070000	0.840000	0.000000
0.070000	0.850000	0.000000
0.070000	0.860000	0.000003
0.070000	0.870000	0.000258
0.070000	0.880000	0.000149
0.070000	0.890000	0.000726
0.070000	0.900000	0.001508
0.070000	0.910000	0.002260
0.070000	0.920000	0.002895
0.070000	0.930000	0.003401
0.070000	0.940000	0.003793
0.070000	0.950000	0.004088
0.070000	0.960000	0.004301
0.070000	0.970000	0.004446
0.070000	0.980000	0.004542
0.070000	0.990000	0.004589
0.070000	1.000000	0.004609
0.080000	0.000000	0.000000
0.080000	0.010000	0.000000
0.080000	0.020000	0.000000
0.080000	0.030000	0.000000
0.080000	0.040000	0.000000
0.080000	0.050000	0.000000
0.080000	0.060000	0.000000
0.080000	0.070000	0.000000
0.080000	0.080000	0.000000
0.080000	0.090000	0.000000
0.080000	0.100000	0.000000
0.080000	0.110000	0.000000
0.080000	0.120000	0.000000
0.080000	0.130000	0.000000
0.080000	0.140000	0.000000
0.080000	0.150000	0.000000
0.080000	0.160000	0.000000
0.080000	0.170000	0.000000
0.080000	0.180000	0.000000
0.080000	0.190000	0.000000
0.080000	0.200000	0.000000
0.080000	0.210000	0.000000
0.080000	0.220000	0.000000
0.080000	0.230000	0.000000
0.080000	0.240000	0.000000
0.080000	0.250000	0.000000
0.080000	0.260000	0.000000
0.080000	0.270000	0.000000
0.080000	0.280000	0.000000
0.080000	0.290000	0.000000
0.080000	0.300000	0.000000
0.080000	0.310000	0.000000
0.080000	0.320000	0.000000
0.080000	0.330000	0.000000
0.080000	0.340000	0.000000
0.080000	0.350000	0.000000
0.080000	0.360000	0.000000
0.080000	0.370000	0.000000
0.080000	0.380000	0.000000
0.080000	0.390000	0.000000
0.080000	0.400000	0.000000
0.080000	0.410000	0.000000
0.080000	0.420000	0.000000
0.080000	0.430000	0.000000
0.080000	0.440000	0.000000
0.080000	0.450000	0.000000
0.080000	0.460000	0.000000
0.080000	0.470000	0.000000
0.080000	0.480000	0.000000
0.080000	0.490000	0.000000
0.080000	0.500000	0.000000
0.080000	0.510000	0.000000
0.080000	0.520000	0.000000
0.080000	0.530000	0.000000
0.080000	0.540000	0.000000
0.080000	0.550000	0.000000
0.080000	0.560000	0.000000
0.080000	0.570000	0.000000
0.080000	0.580000	0.000000
0.080000	0.590000	0.000000
0.080000	0.600000	0.000000
0.080000	0.610000	0.000000
0.080000	0.620000	0.000000
0.080000	0.630000	0.000000
0.080000	0.640000	0.000000
0.080000	0.650000	0.000000
0.080000	0.660000	0.000000
0.080000	0.670000	0.000000
0.080000	0.680000	0.000000
0.080000	0.690000	0.000000
0.080000	0.700000	0.000000
0.080000	0.710000	0.000000
0.080000	0.720000	0.000000
0.080000	0.730000	0.000000
0.080000	0.740000	0.000000
0.080000	0.750000	0.000000
0.080000	0.760000	0.000000
0.080000	0.770000	0.000000
0.080000	0.780000	0.000000
0.080000	0.790000	0.000000
0.080000	0.800000	0.000000
0.080000	0.810000	0.000000
0.080000	0.820000	0.000000
0.080000	0.830000	0.000000
0.080000	0.840000	0.000000
0.080000	0.850000	0.000000
0.080000	0.860000	0.000006
0.080000	0.870000	0.000277
0.080000	0.880000	0.000238
0.080000	0.890000	0.000952
0.080000	0.900000	0.001852
0.080000	0.910000	0.002698
0.080000	0.920000	0.003406
0.080000	0.930000	0.003969
0.080000	0.940000	0.004404
0.080000	0.950000	0.004733
0.080000	0.960000	0.004970
0.080000	0.970000	0.005130
0.080000	0.980000	0.005236
0.080000	0.990000	0.005287
0.080000	1.000000	0.005307
0.090000	0.000000	0.000000
0.090000	0.010000	0.000000
0.090000	0.020000	0.000000
0.090000	0.030000	0.000000
0.090000	0.040000	0.000000
0.090000	0.050000	0.000000
0.090000	0.060000	0.000000
0.090000	0.070000	0.000000
0.090000	0.080000	0.000000
0.090000	0.090000	0.000000
0.090000	0.100000	0.000000
0.090000	0.110000	0.000000
0.090000	0.120000	0.000000
0.090000	0.130000	0.000000
0.090000	0.140000	0.000000
0.090000	0.150000	0.000000
0.090000	0.160000	0.000000
0.090000	0.170000	0.000000
0.090000	0.180000	0.000000
0.090000	0.190000	0.000000
0.090000	0.200000	0.000000
0.090000	0.210000	0.000000
0.090000	0.220000	0.000000
